inst_i,inst_j,weight
https://openalex.org/I25974101,https://openalex.org/I40120149,278
https://openalex.org/I25974101,https://openalex.org/I4210087915,135
https://openalex.org/I25974101,https://openalex.org/I4210134900,185
https://openalex.org/I25974101,https://openalex.org/I45129253,277
https://openalex.org/I25974101,https://openalex.org/I865915315,165
https://openalex.org/I25974101,https://openalex.org/I9341345,404
https://openalex.org/I25974101,https://openalex.org/I97018004,213
https://openalex.org/I40120149,https://openalex.org/I4210134900,146
https://openalex.org/I40120149,https://openalex.org/I45129253,11697
https://openalex.org/I40120149,https://openalex.org/I865915315,1278
https://openalex.org/I40120149,https://openalex.org/I9341345,438
https://openalex.org/I4210087915,https://openalex.org/I4210134900,94
https://openalex.org/I4210087915,https://openalex.org/I45129253,2049
https://openalex.org/I4210087915,https://openalex.org/I865915315,460
https://openalex.org/I4210087915,https://openalex.org/I9341345,321
https://openalex.org/I4210134900,https://openalex.org/I45129253,203
https://openalex.org/I4210134900,https://openalex.org/I865915315,41
https://openalex.org/I4210134900,https://openalex.org/I9341345,660
https://openalex.org/I4210134900,https://openalex.org/I97018004,69
https://openalex.org/I45129253,https://openalex.org/I865915315,1406
https://openalex.org/I45129253,https://openalex.org/I9341345,609
https://openalex.org/I45129253,https://openalex.org/I97018004,3065
https://openalex.org/I865915315,https://openalex.org/I9341345,169
https://openalex.org/I865915315,https://openalex.org/I97018004,516
https://openalex.org/I9341345,https://openalex.org/I97018004,207
https://openalex.org/I114090438,https://openalex.org/I1295801184,30
https://openalex.org/I114090438,https://openalex.org/I135140700,923
https://openalex.org/I114090438,https://openalex.org/I159176309,2266
https://openalex.org/I114090438,https://openalex.org/I181369854,686
https://openalex.org/I114090438,https://openalex.org/I200763008,1153
https://openalex.org/I114090438,https://openalex.org/I2802164966,2201
https://openalex.org/I114090438,https://openalex.org/I39343248,750
https://openalex.org/I114090438,https://openalex.org/I4210100468,481
https://openalex.org/I114090438,https://openalex.org/I4210103666,915
https://openalex.org/I114090438,https://openalex.org/I4210108711,1759
https://openalex.org/I114090438,https://openalex.org/I4210111460,492
https://openalex.org/I114090438,https://openalex.org/I4210119759,745
https://openalex.org/I114090438,https://openalex.org/I4210139777,201
https://openalex.org/I114090438,https://openalex.org/I4210153755,997
https://openalex.org/I114090438,https://openalex.org/I4432739,473
https://openalex.org/I114090438,https://openalex.org/I62318514,663
https://openalex.org/I114090438,https://openalex.org/I75951250,728
https://openalex.org/I114090438,https://openalex.org/I7877124,2395
https://openalex.org/I114090438,https://openalex.org/I861853513,303
https://openalex.org/I114090438,https://openalex.org/I91712215,595
https://openalex.org/I114090438,https://openalex.org/I926574661,631
https://openalex.org/I114090438,https://openalex.org/I95793202,261
https://openalex.org/I118564535,https://openalex.org/I1295801184,25
https://openalex.org/I118564535,https://openalex.org/I135140700,486
https://openalex.org/I118564535,https://openalex.org/I159176309,765
https://openalex.org/I118564535,https://openalex.org/I165779595,621
https://openalex.org/I118564535,https://openalex.org/I17937529,205
https://openalex.org/I118564535,https://openalex.org/I181369854,381
https://openalex.org/I118564535,https://openalex.org/I200763008,355
https://openalex.org/I118564535,https://openalex.org/I223822909,1813
https://openalex.org/I118564535,https://openalex.org/I25974101,231
https://openalex.org/I118564535,https://openalex.org/I2802164966,706
https://openalex.org/I118564535,https://openalex.org/I39343248,530
https://openalex.org/I118564535,https://openalex.org/I4210100468,2309
https://openalex.org/I118564535,https://openalex.org/I4210103666,223
https://openalex.org/I118564535,https://openalex.org/I4210108711,525
https://openalex.org/I118564535,https://openalex.org/I4210111460,44
https://openalex.org/I118564535,https://openalex.org/I4210119759,131
https://openalex.org/I118564535,https://openalex.org/I4210139777,135
https://openalex.org/I118564535,https://openalex.org/I4210153755,324
https://openalex.org/I118564535,https://openalex.org/I4432739,287
https://openalex.org/I118564535,https://openalex.org/I45129253,1125
https://openalex.org/I118564535,https://openalex.org/I62318514,257
https://openalex.org/I118564535,https://openalex.org/I75951250,525
https://openalex.org/I118564535,https://openalex.org/I7877124,956
https://openalex.org/I118564535,https://openalex.org/I861853513,363
https://openalex.org/I118564535,https://openalex.org/I887064364,941
https://openalex.org/I118564535,https://openalex.org/I91712215,148
https://openalex.org/I118564535,https://openalex.org/I926574661,383
https://openalex.org/I118564535,https://openalex.org/I95793202,61
https://openalex.org/I1295801184,https://openalex.org/I135140700,19
https://openalex.org/I1295801184,https://openalex.org/I159176309,16
https://openalex.org/I1295801184,https://openalex.org/I161046081,38
https://openalex.org/I1295801184,https://openalex.org/I165779595,24
https://openalex.org/I1295801184,https://openalex.org/I17937529,4
https://openalex.org/I1295801184,https://openalex.org/I181369854,9
https://openalex.org/I1295801184,https://openalex.org/I200763008,7
https://openalex.org/I1295801184,https://openalex.org/I223822909,39
https://openalex.org/I1295801184,https://openalex.org/I25974101,7
https://openalex.org/I1295801184,https://openalex.org/I2802164966,17
https://openalex.org/I1295801184,https://openalex.org/I39343248,21
https://openalex.org/I1295801184,https://openalex.org/I4210100468,9
https://openalex.org/I1295801184,https://openalex.org/I4210103666,8
https://openalex.org/I1295801184,https://openalex.org/I4210108711,15
https://openalex.org/I1295801184,https://openalex.org/I4210111460,1
https://openalex.org/I1295801184,https://openalex.org/I4210119759,6
https://openalex.org/I1295801184,https://openalex.org/I4210139777,10
https://openalex.org/I1295801184,https://openalex.org/I4210153755,7
https://openalex.org/I1295801184,https://openalex.org/I4432739,8
https://openalex.org/I1295801184,https://openalex.org/I45129253,83
https://openalex.org/I1295801184,https://openalex.org/I62318514,7
https://openalex.org/I1295801184,https://openalex.org/I75951250,9
https://openalex.org/I1295801184,https://openalex.org/I7877124,19
https://openalex.org/I1295801184,https://openalex.org/I861853513,21
https://openalex.org/I1295801184,https://openalex.org/I887064364,1227
https://openalex.org/I1295801184,https://openalex.org/I91712215,4
https://openalex.org/I1295801184,https://openalex.org/I926574661,11
https://openalex.org/I1295801184,https://openalex.org/I95793202,27
https://openalex.org/I135140700,https://openalex.org/I159176309,995
https://openalex.org/I135140700,https://openalex.org/I161046081,819
https://openalex.org/I135140700,https://openalex.org/I165779595,565
https://openalex.org/I135140700,https://openalex.org/I17937529,459
https://openalex.org/I135140700,https://openalex.org/I181369854,536
https://openalex.org/I135140700,https://openalex.org/I200763008,502
https://openalex.org/I135140700,https://openalex.org/I223822909,2179
https://openalex.org/I135140700,https://openalex.org/I25974101,376
https://openalex.org/I135140700,https://openalex.org/I2802164966,879
https://openalex.org/I135140700,https://openalex.org/I39343248,608
https://openalex.org/I135140700,https://openalex.org/I4210100468,199
https://openalex.org/I135140700,https://openalex.org/I4210103666,225
https://openalex.org/I135140700,https://openalex.org/I4210108711,681
https://openalex.org/I135140700,https://openalex.org/I4210111460,147
https://openalex.org/I135140700,https://openalex.org/I4210119759,200
https://openalex.org/I135140700,https://openalex.org/I4210139777,130
https://openalex.org/I135140700,https://openalex.org/I4210153755,571
https://openalex.org/I135140700,https://openalex.org/I4432739,288
https://openalex.org/I135140700,https://openalex.org/I45129253,1018
https://openalex.org/I135140700,https://openalex.org/I62318514,519
https://openalex.org/I135140700,https://openalex.org/I75951250,497
https://openalex.org/I135140700,https://openalex.org/I7877124,1049
https://openalex.org/I135140700,https://openalex.org/I861853513,191
https://openalex.org/I135140700,https://openalex.org/I887064364,535
https://openalex.org/I135140700,https://openalex.org/I91712215,248
https://openalex.org/I135140700,https://openalex.org/I926574661,607
https://openalex.org/I135140700,https://openalex.org/I95793202,262
https://openalex.org/I159176309,https://openalex.org/I161046081,1417
https://openalex.org/I159176309,https://openalex.org/I165779595,689
https://openalex.org/I159176309,https://openalex.org/I17937529,1463
https://openalex.org/I159176309,https://openalex.org/I181369854,1059
https://openalex.org/I159176309,https://openalex.org/I200763008,617
https://openalex.org/I159176309,https://openalex.org/I223822909,5100
https://openalex.org/I159176309,https://openalex.org/I25974101,664
https://openalex.org/I159176309,https://openalex.org/I2802164966,3154
https://openalex.org/I159176309,https://openalex.org/I39343248,1349
https://openalex.org/I159176309,https://openalex.org/I4210100468,639
https://openalex.org/I159176309,https://openalex.org/I4210103666,1142
https://openalex.org/I159176309,https://openalex.org/I4210108711,36968
https://openalex.org/I159176309,https://openalex.org/I4210111460,824
https://openalex.org/I159176309,https://openalex.org/I4210119759,958
https://openalex.org/I159176309,https://openalex.org/I4210139777,385
https://openalex.org/I159176309,https://openalex.org/I4210153755,1261
https://openalex.org/I159176309,https://openalex.org/I4432739,291
https://openalex.org/I159176309,https://openalex.org/I45129253,1464
https://openalex.org/I159176309,https://openalex.org/I62318514,798
https://openalex.org/I159176309,https://openalex.org/I75951250,1152
https://openalex.org/I159176309,https://openalex.org/I7877124,3868
https://openalex.org/I159176309,https://openalex.org/I861853513,296
https://openalex.org/I159176309,https://openalex.org/I887064364,772
https://openalex.org/I159176309,https://openalex.org/I91712215,512
https://openalex.org/I159176309,https://openalex.org/I926574661,1439
https://openalex.org/I159176309,https://openalex.org/I95793202,497
https://openalex.org/I161046081,https://openalex.org/I165779595,253
https://openalex.org/I161046081,https://openalex.org/I17937529,1618
https://openalex.org/I161046081,https://openalex.org/I181369854,812
https://openalex.org/I161046081,https://openalex.org/I200763008,440
https://openalex.org/I161046081,https://openalex.org/I223822909,3359
https://openalex.org/I161046081,https://openalex.org/I25974101,747
https://openalex.org/I161046081,https://openalex.org/I2802164966,1478
https://openalex.org/I161046081,https://openalex.org/I39343248,691
https://openalex.org/I161046081,https://openalex.org/I4210100468,381
https://openalex.org/I161046081,https://openalex.org/I4210103666,397
https://openalex.org/I161046081,https://openalex.org/I4210108711,1111
https://openalex.org/I161046081,https://openalex.org/I4210111460,259
https://openalex.org/I161046081,https://openalex.org/I4210119759,367
https://openalex.org/I161046081,https://openalex.org/I4210139777,158
https://openalex.org/I161046081,https://openalex.org/I4210153755,500
https://openalex.org/I161046081,https://openalex.org/I4432739,139
https://openalex.org/I161046081,https://openalex.org/I45129253,735
https://openalex.org/I161046081,https://openalex.org/I62318514,480
https://openalex.org/I161046081,https://openalex.org/I75951250,641
https://openalex.org/I161046081,https://openalex.org/I7877124,1555
https://openalex.org/I161046081,https://openalex.org/I861853513,202
https://openalex.org/I161046081,https://openalex.org/I887064364,548
